Ano;Distrito;Inscritos;Votantes;Brancos;Nulos;Partido;Votos;Mandatos;Percentual;Abstenção;Inscritos_totais;abstenção_totais;Sondagem;Cor
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;AD;49290,0;2,0;0,3635;0,39049999999999996;10850615;0,44;0,0;#FF890C
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;PS;42559,0;2,0;0,3139;0,39049999999999996;10850615;0,44;0,0;#F1515E
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;CH;17143,0;1,0;0,1264;0,39049999999999996;10850615;0,44;0,0;#202056
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;BE;7625,0;0,0;0,0562;0,39049999999999996;10850615;0,44;0,0;#AB1983
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;CDU;6250,0;0,0;0,0461;0,39049999999999996;10850615;0,44;0,0;#950B0B
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;Outros;4020,0;0,0;0,0296;0,39049999999999996;10850615;0,44;0,0;#ebedf0
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;IL;3981,0;0,0;0,0294;0,39049999999999996;10850615;0,44;0,0;#00AEEF
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;PAN;2282,0;0,0;0,0168;0,39049999999999996;10850615;0,44;0,0;#01796F
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;L;1945,0;0,0;0,0143;0,39049999999999996;10850615;0,44;0,0;#00AB39
Histórico;Viana do Castelo;232603,0;135589,0;4009,0;2174,0;JPP;493,0;0,0;0,0036;0,39049999999999996;10850615;0,44;0,0;#009285
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;AD;42351,0;3,0;0,4042;0,47100000000000003;10850615;0,44;0,0;#FF890C
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;PS;33272,0;2,0;0,3175;0,47100000000000003;10850615;0,44;0,0;#F1515E
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;CH;12469,0;0,0;0,11900000000000001;0,47100000000000003;10850615;0,44;0,0;#202056
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;CDU;4035,0;0,0;0,0385;0,47100000000000003;10850615;0,44;0,0;#950B0B
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;BE;3935,0;0,0;0,0375;0,47100000000000003;10850615;0,44;0,0;#AB1983
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;Outros;2704,0;0,0;0,0258;0,47100000000000003;10850615;0,44;0,0;#ebedf0
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;PAN;2633,0;0,0;0,025099999999999997;0,47100000000000003;10850615;0,44;0,0;#01796F
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;L;1796,0;0,0;0,0171;0,47100000000000003;10850615;0,44;0,0;#00AB39
Histórico;Vila Real;206902,0;104789,0;2246,0;2416,0;IL;1594,0;0,0;0,0152;0,47100000000000003;10850615;0,44;0,0;#00AEEF
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;AD;76211,0;4,0;0,3787;0,371;10850615;0,44;0,0;#FF890C
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;PS;60554,0;3,0;0,3009;0,371;10850615;0,44;0,0;#F1515E
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;CH;26276,0;1,0;0,1306;0,371;10850615;0,44;0,0;#202056
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;BE;10599,0;0,0;0,0527;0,371;10850615;0,44;0,0;#AB1983
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;IL;6666,0;0,0;0,0331;0,371;10850615;0,44;0,0;#00AEEF
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;Outros;6084,0;0,0;0,0302;0,371;10850615;0,44;0,0;#ebedf0
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;CDU;5968,0;0,0;0,0297;0,371;10850615;0,44;0,0;#950B0B
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;PAN;4205,0;0,0;0,0209;0,371;10850615;0,44;0,0;#01796F
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;L;3546,0;0,0;0,0176;0,371;10850615;0,44;0,0;#00AB39
Histórico;Viseu;334060,0;201233,0;5187,0;3704,0;JPP;1124,0;0,0;0,005600000000000001;0,371;10850615;0,44;0,0;#009285
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;AD;1810171,0;82,0;0,298;0,40869999999999995;10850615;0,44;34,0;#FF890C
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;PS;1730065,0;82,0;0,2848;0,40869999999999995;10850615;0,44;26,0;#F1515E
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;CH;839327,0;30,0;0,1382;0,40869999999999995;10850615;0,44;19,0;#202056
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;BE;485422,0;12,0;0,0799;0,40869999999999995;10850615;0,44;2,0;#AB1983
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;CDU;390968,0;13,0;0,0644;0,40869999999999995;10850615;0,44;3,0;#950B0B
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;IL;246298,0;4,0;0,0405;0,40869999999999995;10850615;0,44;7,0;#00AEEF
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;Outros;217005,0;2,0;0,035699999999999996;0,40869999999999995;10850615;0,44;0,0;#ebedf0
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;L;179941,0;3,0;0,0296;0,40869999999999995;10850615;0,44;5,0;#00AB39
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;PAN;141681,0;2,0;0,0233;0,40869999999999995;10850615;0,44;1,0;#01796F
Histórico; Totais;10850615,0;6074955,0;148618,0;192396,0;JPP;34075,0;0,0;0,005600000000000001;0,40869999999999995;10850615;0,44;0,3;#009285
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;PS;338900,0;14,0;0,2667;0,3107;10850615;0,44;0,0;#F1515E
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;AD;378797,0;15,0;0,2981;0,3107;10850615;0,44;0,0;#FF890C
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;CH;235553,0;9,0;0,18539999999999998;0,3107;10850615;0,44;0,0;#202056
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;BE;44184,0;1,0;0,0348;0,3107;10850615;0,44;0,0;#AB1983
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;CDU;59285,0;2,0;0,0467;0,3107;10850615;0,44;0,0;#950B0B
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;IL;119652,0;4,0;0,0942;0,3107;10850615;0,44;0,0;#00AEEF
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;L;77283,0;3,0;0,0608;0,3107;10850615;0,44;0,0;#00AB39
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;PAN;15925,0;0,0;0,0125;0,3107;10850615;0,44;0,0;#01796F
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;Outros;42918,0;0,0;0,0338;0,3107;10850615;0,44;0,0;#ebedf0
Sondagens;Lisboa;1913096,0;1270600,0;31230,0;16867,0;JPP;1253,0;0,0;0,001;0,3107;10850615;0,44;0,0;#009285
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;PS;298298,0;13,0;0,2917;0,3325;10850615;0,44;0,0;#F1515E
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;AD;353767,0;15,0;0,34600000000000003;0,3325;10850615;0,44;0,0;#FF890C
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;CH;159537,0;6,0;0,156;0,3325;10850615;0,44;0,0;#202056
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;BE;29778,0;1,0;0,0291;0,3325;10850615;0,44;0,0;#AB1983
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;CDU;25872,0;1,0;0,0253;0,3325;10850615;0,44;0,0;#950B0B
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;IL;75555,0;3,0;0,0739;0,3325;10850615;0,44;0,0;#00AEEF
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;Outros;26978,0;0,0;0,0264;0,3325;10850615;0,44;0,0;#ebedf0
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;PAN;14628,0;0,0;0,0143;0,3325;10850615;0,44;0,0;#01796F
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;L;37245,0;1,0;0,0364;0,3325;10850615;0,44;0,0;#00AB39
Sondagens;Porto;1591445,0;1022471,0;24736,0;15083,0;JPP;967,0;0,0;0,0009;0,3325;10850615;0,44;0,0;#009285
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;AD;43090,0;3,0;0,4517;0,562;10850615;0,44;0,0;#FF890C
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;PS;26711,0;1,0;0,28;0,562;10850615;0,44;0,0;#F1515E
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;CH;16416,0;1,0;0,1721;0,562;10850615;0,44;0,0;#202056
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;BE;1789,0;0,0;0,018799999999999997;0,562;10850615;0,44;0,0;#AB1983
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;IL;3985,0;0,0;0,0418;0,562;10850615;0,44;0,0;#00AEEF
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;Outros;2020,0;0,0;0,0212;0,562;10850615;0,44;0,0;#ebedf0
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;L;2327,0;0,0;0,024399999999999998;0,562;10850615;0,44;0,0;#00AB39
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;CDU;1037,0;0,0;0,0109;0,562;10850615;0,44;0,0;#950B0B
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;PAN;1109,0;0,0;0,0116;0,562;10850615;0,44;0,0;#01796F
Sondagens;Açores;230305,0;95394,0;3926,0;1554,0;JPP;163,0;0,0;0,0017000000000000001;0,562;10850615;0,44;0,0;#009285
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;AD;157558,0;7,0;0,3885;0,34149999999999997;10850615;0,44;0,0;#FF890C
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;PS;107591,0;5,0;0,26530000000000004;0,34149999999999997;10850615;0,44;0,0;#F1515E
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;CH;73736,0;3,0;0,1818;0,34149999999999997;10850615;0,44;0,0;#202056
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;BE;9903,0;0,0;0,024399999999999998;0,34149999999999997;10850615;0,44;0,0;#AB1983
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;CDU;5980,0;0,0;0,0147;0,34149999999999997;10850615;0,44;0,0;#950B0B
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;IL;25505,0;1,0;0,0629;0,34149999999999997;10850615;0,44;0,0;#00AEEF
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;Outros;10427,0;0,0;0,025699999999999997;0,34149999999999997;10850615;0,44;0,0;#ebedf0
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;PAN;4715,0;0,0;0,0116;0,34149999999999997;10850615;0,44;0,0;#01796F
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;L;9893,0;0,0;0,024399999999999998;0,34149999999999997;10850615;0,44;0,0;#00AB39
Sondagens;Aveiro;642080,0;405512,0;11055,0;6243,0;JPP;59,0;0,0;0,0001;0,34149999999999997;10850615;0,44;0,0;#009285
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;PS;22223,0;1,0;0,30329999999999996;0,35700000000000004;10850615;0,44;0,0;#F1515E
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;CDU;12094,0;0,0;0,16510000000000002;0,35700000000000004;10850615;0,44;0,0;#950B0B
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;AD;14419,0;1,0;0,1968;0,35700000000000004;10850615;0,44;0,0;#FF890C
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;CH;17615,0;1,0;0,2404;0,35700000000000004;10850615;0,44;0,0;#202056
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;BE;1716,0;0,0;0,023399999999999997;0,35700000000000004;10850615;0,44;0,0;#AB1983
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;Outros;1860,0;0,0;0,0254;0,35700000000000004;10850615;0,44;0,0;#ebedf0
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;IL;2017,0;0,0;0,0275;0,35700000000000004;10850615;0,44;0,0;#00AEEF
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;L;1788,0;0,0;0,024399999999999998;0,35700000000000004;10850615;0,44;0,0;#00AB39
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;PAN;421,0;0,0;0,005699999999999999;0,35700000000000004;10850615;0,44;0,0;#01796F
Sondagens;Beja;118328,0;73266,0;1695,0;1124,0;JPP;0,0;0,0;0,0;0,35700000000000004;10850615;0,44;0,0;#009285
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;AD;199614,0;8,0;0,37479999999999997;0,29059999999999997;10850615;0,44;0,0;#FF890C
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;PS;147268,0;6,0;0,27649999999999997;0,29059999999999997;10850615;0,44;0,0;#F1515E
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;CH;96833,0;4,0;0,1818;0,29059999999999997;10850615;0,44;0,0;#202056
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;BE;12607,0;0,0;0,023700000000000002;0,29059999999999997;10850615;0,44;0,0;#AB1983
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;CDU;13178,0;0,0;0,024700000000000003;0,29059999999999997;10850615;0,44;0,0;#950B0B
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;Outros;14500,0;0,0;0,027200000000000002;0,29059999999999997;10850615;0,44;0,0;#ebedf0
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;L;12993,0;0,0;0,024399999999999998;0,29059999999999997;10850615;0,44;0,0;#00AB39
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;IL;39141,0;1,0;0,0735;0,29059999999999997;10850615;0,44;0,0;#00AEEF
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;PAN;3194,0;0,0;0,006;0,29059999999999997;10850615;0,44;0,0;#01796F
Sondagens;Braga;782401,0;532535,0;14540,0;7960,0;JPP;533,0;0,0;0,001;0,29059999999999997;10850615;0,44;0,0;#009285
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;AD;27433,0;2,0;0,4421;0,5112;10850615;0,44;0,0;#FF890C
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;PS;17652,0;1,0;0,2845;0,5112;10850615;0,44;0,0;#F1515E
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;CH;12476,0;0,0;0,2011;0,5112;10850615;0,44;0,0;#202056
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;BE;772,0;0,0;0,0124;0,5112;10850615;0,44;0,0;#AB1983
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;IL;1708,0;0,0;0,0275;0,5112;10850615;0,44;0,0;#00AEEF
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;CDU;689,0;0,0;0,0111;0,5112;10850615;0,44;0,0;#950B0B
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;Outros;1543,0;0,0;0,024900000000000002;0,5112;10850615;0,44;0,0;#ebedf0
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;L;746,0;0,0;0,012;0,5112;10850615;0,44;0,0;#00AB39
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;PAN;579,0;0,0;0,009300000000000001;0,5112;10850615;0,44;0,0;#01796F
Sondagens;Bragança;132779,0;62051,0;1436,0;1415,0;JPP;0,0;0,0;0,0;0,5112;10850615;0,44;0,0;#009285
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;PS;31852,0;2,0;0,32630000000000003;0,3674;10850615;0,44;0,0;#F1515E
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;AD;30857,0;1,0;0,3161;0,3674;10850615;0,44;0,0;#FF890C
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;CH;21220,0;1,0;0,21739999999999998;0,3674;10850615;0,44;0,0;#202056
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;BE;2392,0;0,0;0,0245;0,3674;10850615;0,44;0,0;#AB1983
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;CDU;2295,0;0,0;0,0235;0,3674;10850615;0,44;0,0;#950B0B
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;IL;3761,0;0,0;0,0385;0,3674;10850615;0,44;0,0;#00AEEF
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;Outros;2519,0;0,0;0,0258;0,3674;10850615;0,44;0,0;#ebedf0
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;L;2382,0;0,0;0,024399999999999998;0,3674;10850615;0,44;0,0;#00AB39
Sondagens;Castelo Branco;162590,0;97614,0;2943,0;2297,0;PAN;561,0;0,0;0,005699999999999999;0,3674;10850615;0,44;0,0;#01796F
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;PS;70444,0;3,0;0,3126;0,3602;10850615;0,44;0,0;#F1515E
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;AD;75889,0;4,0;0,3368;0,3602;10850615;0,44;0,0;#FF890C
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;CH;36581,0;2,0;0,1623;0,3602;10850615;0,44;0,0;#202056
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;BE;6612,0;0,0;0,029300000000000003;0,3602;10850615;0,44;0,0;#AB1983
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;CDU;7522,0;0,0;0,0334;0,3602;10850615;0,44;0,0;#950B0B
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;IL;11782,0;0,0;0,052300000000000006;0,3602;10850615;0,44;0,0;#00AEEF
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;L;8208,0;0,0;0,0364;0,3602;10850615;0,44;0,0;#00AB39
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;Outros;5245,0;0,0;0,0233;0,3602;10850615;0,44;0,0;#ebedf0
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;PAN;2620,0;0,0;0,0116;0,3602;10850615;0,44;0,0;#01796F
Sondagens;Coimbra;370800,0;225328,0;8155,0;3755,0;JPP;213,0;0,0;0,0009;0,3602;10850615;0,44;0,0;#009285
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;PS;3368,0;1,0;0,1821;0,8793000000000001;10850615;0,44;0,0;#F1515E
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;AD;3052,0;0,0;0,165;0,8793000000000001;10850615;0,44;0,0;#FF890C
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;CH;3602,0;1,0;0,19469999999999998;0,8793000000000001;10850615;0,44;0,0;#202056
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;PAN;284,0;0,0;0,0154;0,8793000000000001;10850615;0,44;0,0;#01796F
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;BE;323,0;0,0;0,0175;0,8793000000000001;10850615;0,44;0,0;#AB1983
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;Outros;777,0;0,0;0,042;0,8793000000000001;10850615;0,44;0,0;#ebedf0
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;CDU;232,0;0,0;0,0125;0,8793000000000001;10850615;0,44;0,0;#950B0B
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;L;451,0;0,0;0,024399999999999998;0,8793000000000001;10850615;0,44;0,0;#00AB39
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;IL;458,0;0,0;0,0248;0,8793000000000001;10850615;0,44;0,0;#00AEEF
Sondagens;Europa;947984,0;18496,0;1665,0;94261,0;JPP;36,0;0,0;0,0019;0,8793000000000001;10850615;0,44;0,0;#009285
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;PS;26759,0;1,0;0,3116;0,33039999999999997;10850615;0,44;0,0;#F1515E
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;AD;21881,0;1,0;0,2548;0,33039999999999997;10850615;0,44;0,0;#FF890C
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;CDU;11098,0;0,0;0,1292;0,33039999999999997;10850615;0,44;0,0;#950B0B
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;CH;18701,0;1,0;0,21780000000000002;0,33039999999999997;10850615;0,44;0,0;#202056
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;BE;2017,0;0,0;0,0235;0,33039999999999997;10850615;0,44;0,0;#AB1983
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;Outros;2072,0;0,0;0,0241;0,33039999999999997;10850615;0,44;0,0;#ebedf0
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;IL;2127,0;0,0;0,0248;0,33039999999999997;10850615;0,44;0,0;#00AEEF
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;PAN;494,0;0,0;0,005699999999999999;0,33039999999999997;10850615;0,44;0,0;#01796F
Sondagens;Évora;132631,0;85874,0;1866,0;1070,0;L;2095,0;0,0;0,024399999999999998;0,33039999999999997;10850615;0,44;0,0;#00AB39
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;PS;41720,0;3,0;0,23920000000000002;0,5222;10850615;0,44;0,0;#F1515E
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;AD;43480,0;3,0;0,2493;0,5222;10850615;0,44;0,0;#FF890C
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;CH;51529,0;3,0;0,2955;0,5222;10850615;0,44;0,0;#202056
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;BE;6371,0;0,0;0,0365;0,5222;10850615;0,44;0,0;#AB1983
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;CDU;6652,0;0,0;0,0381;0,5222;10850615;0,44;0,0;#950B0B
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;Outros;6302,0;0,0;0,0361;0,5222;10850615;0,44;0,0;#ebedf0
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;PAN;2931,0;0,0;0,0168;0,5222;10850615;0,44;0,0;#01796F
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;IL;11520,0;0,0;0,0661;0,5222;10850615;0,44;0,0;#00AEEF
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;L;6353,0;0,0;0,0364;0,5222;10850615;0,44;0,0;#00AB39
Sondagens;Faro;383980,0;174402,0;6026,0;3038,0;JPP;447,0;0,0;0,0026;0,5222;10850615;0,44;0,0;#009285
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;AD;18955,0;1,0;0,2763;0,8411;10850615;0,44;0,0;#FF890C
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;PS;9900,0;0,0;0,14429999999999998;0,8411;10850615;0,44;0,0;#F1515E
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;CH;13791,0;1,0;0,2011;0,8411;10850615;0,44;0,0;#202056
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;Outros;6684,0;0,0;0,0974;0,8411;10850615;0,44;0,0;#ebedf0
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;PAN;1611,0;0,0;0,0235;0,8411;10850615;0,44;0,0;#01796F
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;IL;1590,0;0,0;0,0232;0,8411;10850615;0,44;0,0;#00AEEF
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;BE;1347,0;0,0;0,0196;0,8411;10850615;0,44;0,0;#AB1983
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;CDU;686,0;0,0;0,01;0,8411;10850615;0,44;0,0;#950B0B
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;L;800,0;0,0;0,011699999999999999;0,8411;10850615;0,44;0,0;#00AB39
Sondagens;Fora da Europa;636515,0;68594,0;568,0;31980,0;JPP;94,0;0,0;0,0014000000000000002;0,8411;10850615;0,44;0,0;#009285
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;AD;26925,0;1,0;0,3818;0,4639;10850615;0,44;0,0;#FF890C
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;PS;21375,0;1,0;0,3031;0,4639;10850615;0,44;0,0;#F1515E
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;CH;14642,0;1,0;0,2076;0,4639;10850615;0,44;0,0;#202056
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;BE;1281,0;0,0;0,0182;0,4639;10850615;0,44;0,0;#AB1983
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;CDU;1488,0;0,0;0,021099999999999997;0,4639;10850615;0,44;0,0;#950B0B
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;Outros;2127,0;0,0;0,0302;0,4639;10850615;0,44;0,0;#ebedf0
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;IL;1746,0;0,0;0,0248;0,4639;10850615;0,44;0,0;#00AEEF
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;PAN;405,0;0,0;0,005699999999999999;0,4639;10850615;0,44;0,0;#01796F
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;L;1018,0;0,0;0,0144;0,4639;10850615;0,44;0,0;#00AB39
Sondagens;Guarda;139520,0;70515,0;2241,0;2041,0;JPP;0,0;0,0;0,0;0,4639;10850615;0,44;0,0;#009285
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;AD;93397,0;5,0;0,37799999999999995;0,36729999999999996;10850615;0,44;0,0;#FF890C
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;PS;54287,0;2,0;0,21969999999999998;0,36729999999999996;10850615;0,44;0,0;#F1515E
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;CH;53715,0;2,0;0,21739999999999998;0,36729999999999996;10850615;0,44;0,0;#202056
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;BE;5918,0;0,0;0,024;0,36729999999999996;10850615;0,44;0,0;#AB1983
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;CDU;6115,0;0,0;0,024700000000000003;0,36729999999999996;10850615;0,44;0,0;#950B0B
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;IL;18942,0;1,0;0,0767;0,36729999999999996;10850615;0,44;0,0;#00AEEF
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;Outros;7413,0;0,0;0,03;0,36729999999999996;10850615;0,44;0,0;#ebedf0
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;L;9001,0;0,0;0,0364;0,36729999999999996;10850615;0,44;0,0;#00AB39
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;PAN;2873,0;0,0;0,0116;0,36729999999999996;10850615;0,44;0,0;#01796F
Sondagens;Leiria;412030,0;247099,0;8597,0;4995,0;JPP;0,0;0,0;0,0;0,36729999999999996;10850615;0,44;0,0;#009285
Sondagens;Madeira;255796,0;123386,0;1642,0;3586,0;AD;47217,0;3,0;0,38270000000000004;0,4972;10850615;0,44;0,0;#FF890C
